state,population,date,deaths
AK,740995,2020-12-01,123
AK,740995,2020-12-02,123
AK,740995,2020-12-03,131
AK,740995,2020-12-04,142
AK,740995,2020-12-05,143
AK,740995,2020-12-06,143
AK,740995,2020-12-07,146
AK,740995,2020-12-08,146
AK,740995,2020-12-09,150
AK,740995,2020-12-10,155
AK,740995,2020-12-11,158
AK,740995,2020-12-12,176
AK,740995,2020-12-13,176
AK,740995,2020-12-14,176
AK,740995,2020-12-15,179
AK,740995,2020-12-16,181
AK,740995,2020-12-17,183
AK,740995,2020-12-18,183
AK,740995,2020-12-19,184
AK,740995,2020-12-20,184
AK,740995,2020-12-21,184
AK,740995,2020-12-22,194
AK,740995,2020-12-23,197
AK,740995,2020-12-24,199
AK,740995,2020-12-25,199
AK,740995,2020-12-26,200
AK,740995,2020-12-27,200
AK,740995,2020-12-28,200
AK,740995,2020-12-29,201
AK,740995,2020-12-30,203
AK,740995,2020-12-31,206
AK,740995,2021-01-01,206
AK,740995,2021-01-02,215
AK,740995,2021-01-03,215
AK,740995,2021-01-04,218
AK,740995,2021-01-05,218
AK,740995,2021-01-06,220
AK,740995,2021-01-07,223
AK,740995,2021-01-08,223
AK,740995,2021-01-09,224
AK,740995,2021-01-10,224
AK,740995,2021-01-11,224
AK,740995,2021-01-12,225
AK,740995,2021-01-13,226
AK,740995,2021-01-14,228
AK,740995,2021-01-15,229
AK,740995,2021-01-16,229
AK,740995,2021-01-17,229
AK,740995,2021-01-18,229
AK,740995,2021-01-19,230
AK,740995,2021-01-20,253
AK,740995,2021-01-21,254
AK,740995,2021-01-22,254
AK,740995,2021-01-23,259
AK,740995,2021-01-24,259
AK,740995,2021-01-25,259
AK,740995,2021-01-26,260
AK,740995,2021-01-27,261
AK,740995,2021-01-28,262
AK,740995,2021-01-29,262
AK,740995,2021-01-30,262
AK,740995,2021-01-31,262
AK,740995,2021-02-01,262
AK,740995,2021-02-02,279
AK,740995,2021-02-03,279
AK,740995,2021-02-04,279
AK,740995,2021-02-05,279
AK,740995,2021-02-06,279
AK,740995,2021-02-07,279
AK,740995,2021-02-08,279
AK,740995,2021-02-09,280
AK,740995,2021-02-10,280
AK,740995,2021-02-11,280
AK,740995,2021-02-12,282
AK,740995,2021-02-13,282
AK,740995,2021-02-14,282
AK,740995,2021-02-15,282
AK,740995,2021-02-16,287
AK,740995,2021-02-17,288
AK,740995,2021-02-18,288
AK,740995,2021-02-19,289
AK,740995,2021-02-20,289
AK,740995,2021-02-21,289
AK,740995,2021-02-22,290
AK,740995,2021-02-23,290
AK,740995,2021-02-24,290
AK,740995,2021-02-25,290
AK,740995,2021-02-26,290
AK,740995,2021-02-27,290
AK,740995,2021-02-28,290
AK,740995,2021-03-01,300
AK,740995,2021-03-02,302
AK,740995,2021-03-03,303
AK,740995,2021-03-04,303
AK,740995,2021-03-05,305
AK,740995,2021-03-06,305
AK,740995,2021-03-07,305
AK,740995,2021-03-08,305
AK,740995,2021-03-09,305
AK,740995,2021-03-10,305
AK,740995,2021-03-11,305
AK,740995,2021-03-12,306
AK,740995,2021-03-13,306
AK,740995,2021-03-14,306
AK,740995,2021-03-15,306
AK,740995,2021-03-16,306
AK,740995,2021-03-17,307
AK,740995,2021-03-18,310
AK,740995,2021-03-19,310
AK,740995,2021-03-20,310
AK,740995,2021-03-21,310
AK,740995,2021-03-22,310
AK,740995,2021-03-23,312
AK,740995,2021-03-24,312
AK,740995,2021-03-25,313
AK,740995,2021-03-26,313
AK,740995,2021-03-27,313
AK,740995,2021-03-28,313
AK,740995,2021-03-29,313
AK,740995,2021-03-30,313
AK,740995,2021-03-31,313
AL,4903185,2020-12-01,3638
AL,4903185,2020-12-02,3711
AL,4903185,2020-12-03,3776
AL,4903185,2020-12-04,3831
AL,4903185,2020-12-05,3877
AL,4903185,2020-12-06,3889
AL,4903185,2020-12-07,3892
AL,4903185,2020-12-08,3942
AL,4903185,2020-12-09,3985
AL,4903185,2020-12-10,4034
AL,4903185,2020-12-11,4086
AL,4903185,2020-12-12,4102
AL,4903185,2020-12-13,4102
AL,4903185,2020-12-14,4102
AL,4903185,2020-12-15,4124
AL,4903185,2020-12-16,4198
AL,4903185,2020-12-17,4254
AL,4903185,2020-12-18,4296
AL,4903185,2020-12-19,4389
AL,4903185,2020-12-20,4389
AL,4903185,2020-12-21,4389
AL,4903185,2020-12-22,4452
AL,4903185,2020-12-23,4587
AL,4903185,2020-12-24,4676
AL,4903185,2020-12-25,4680
AL,4903185,2020-12-26,4685
AL,4903185,2020-12-27,4691
AL,4903185,2020-12-28,4712
AL,4903185,2020-12-29,4737
AL,4903185,2020-12-30,4774
AL,4903185,2020-12-31,4827
AL,4903185,2021-01-01,4872
AL,4903185,2021-01-02,4872
AL,4903185,2021-01-03,4873
AL,4903185,2021-01-04,4878
AL,4903185,2021-01-05,4886
AL,4903185,2021-01-06,4994
AL,4903185,2021-01-07,5080
AL,4903185,2021-01-08,5191
AL,4903185,2021-01-09,5299
AL,4903185,2021-01-10,5334
AL,4903185,2021-01-11,5347
AL,4903185,2021-01-12,5573
AL,4903185,2021-01-13,5760
AL,4903185,2021-01-14,5945
AL,4903185,2021-01-15,6030
AL,4903185,2021-01-16,6119
AL,4903185,2021-01-17,6120
AL,4903185,2021-01-18,6121
AL,4903185,2021-01-19,6126
AL,4903185,2021-01-20,6283
AL,4903185,2021-01-21,6379
AL,4903185,2021-01-22,6486
AL,4903185,2021-01-23,6657
AL,4903185,2021-01-24,6660
AL,4903185,2021-01-25,6662
AL,4903185,2021-01-26,6896
AL,4903185,2021-01-27,7172
AL,4903185,2021-01-28,7340
AL,4903185,2021-01-29,7566
AL,4903185,2021-01-30,7566
AL,4903185,2021-01-31,7688
AL,4903185,2021-02-01,7688
AL,4903185,2021-02-02,7894
AL,4903185,2021-02-03,8203
AL,4903185,2021-02-04,8365
AL,4903185,2021-02-05,8449
AL,4903185,2021-02-06,8513
AL,4903185,2021-02-07,8515
AL,4903185,2021-02-08,8523
AL,4903185,2021-02-09,8579
AL,4903185,2021-02-10,8888
AL,4903185,2021-02-11,9021
AL,4903185,2021-02-12,9180
AL,4903185,2021-02-13,9242
AL,4903185,2021-02-14,9242
AL,4903185,2021-02-15,9244
AL,4903185,2021-02-16,9257
AL,4903185,2021-02-17,9346
AL,4903185,2021-02-18,9424
AL,4903185,2021-02-19,9573
AL,4903185,2021-02-20,9590
AL,4903185,2021-02-21,9592
AL,4903185,2021-02-22,9592
AL,4903185,2021-02-23,9660
AL,4903185,2021-02-24,9744
AL,4903185,2021-02-25,9831
AL,4903185,2021-02-26,9869
AL,4903185,2021-02-27,9930
AL,4903185,2021-02-28,9929
AL,4903185,2021-03-01,9931
AL,4903185,2021-03-02,9991
AL,4903185,2021-03-03,10029
AL,4903185,2021-03-04,10094
AL,4903185,2021-03-05,10122
AL,4903185,2021-03-06,10149
AL,4903185,2021-03-07,10148
AL,4903185,2021-03-08,10148
AL,4903185,2021-03-09,10186
AL,4903185,2021-03-10,10222
AL,4903185,2021-03-11,10274
AL,4903185,2021-03-12,10299
AL,4903185,2021-03-13,10327
AL,4903185,2021-03-14,10327
AL,4903185,2021-03-15,10329
AL,4903185,2021-03-16,10337
AL,4903185,2021-03-17,10363
AL,4903185,2021-03-18,10391
AL,4903185,2021-03-19,10425
AL,4903185,2021-03-20,10436
AL,4903185,2021-03-21,10436
AL,4903185,2021-03-22,10436
AL,4903185,2021-03-23,10450
AL,4903185,2021-03-24,10487
AL,4903185,2021-03-25,10504
AL,4903185,2021-03-26,10523
AL,4903185,2021-03-27,10526
AL,4903185,2021-03-28,10526
AL,4903185,2021-03-29,10526
AL,4903185,2021-03-30,10527
AL,4903185,2021-03-31,10554
AR,3017804,2020-12-01,2512
AR,3017804,2020-12-02,2522
AR,3017804,2020-12-03,2555
AR,3017804,2020-12-04,2586
AR,3017804,2020-12-05,2620
AR,3017804,2020-12-06,2660
AR,3017804,2020-12-07,2713
AR,3017804,2020-12-08,2752
AR,3017804,2020-12-09,2786
AR,3017804,2020-12-10,2820
AR,3017804,2020-12-11,2875
AR,3017804,2020-12-12,2911
AR,3017804,2020-12-13,2945
AR,3017804,2020-12-14,2990
AR,3017804,2020-12-15,3016
AR,3017804,2020-12-16,3074
AR,3017804,2020-12-17,3112
AR,3017804,2020-12-18,3139
AR,3017804,2020-12-19,3191
AR,3017804,2020-12-20,3237
AR,3017804,2020-12-21,3295
AR,3017804,2020-12-22,3338
AR,3017804,2020-12-23,3376
AR,3017804,2020-12-24,3406
AR,3017804,2020-12-25,3438
AR,3017804,2020-12-26,3441
AR,3017804,2020-12-27,3482
AR,3017804,2020-12-28,3537
AR,3017804,2020-12-29,3603
AR,3017804,2020-12-30,3637
AR,3017804,2020-12-31,3676
AR,3017804,2021-01-01,3711
AR,3017804,2021-01-02,3729
AR,3017804,2021-01-03,3749
AR,3017804,2021-01-04,3800
AR,3017804,2021-01-05,3836
AR,3017804,2021-01-06,3901
AR,3017804,2021-01-07,3926
AR,3017804,2021-01-08,3966
AR,3017804,2021-01-09,4010
AR,3017804,2021-01-10,4043
AR,3017804,2021-01-11,4081
AR,3017804,2021-01-12,4121
AR,3017804,2021-01-13,4186
AR,3017804,2021-01-14,4228
AR,3017804,2021-01-15,4263
AR,3017804,2021-01-16,4293
AR,3017804,2021-01-17,4311
AR,3017804,2021-01-18,4343
AR,3017804,2021-01-19,4386
AR,3017804,2021-01-20,4441
AR,3017804,2021-01-21,4496
AR,3017804,2021-01-22,4549
AR,3017804,2021-01-23,4563
AR,3017804,2021-01-24,4606
AR,3017804,2021-01-25,4650
AR,3017804,2021-01-26,4690
AR,3017804,2021-01-27,4742
AR,3017804,2021-01-28,4784
AR,3017804,2021-01-29,4831
AR,3017804,2021-01-30,4838
AR,3017804,2021-01-31,4868
AR,3017804,2021-02-01,4895
AR,3017804,2021-02-02,4939
AR,3017804,2021-02-03,4985
AR,3017804,2021-02-04,5009
AR,3017804,2021-02-05,5050
AR,3017804,2021-02-06,5061
AR,3017804,2021-02-07,5076
AR,3017804,2021-02-08,5106
AR,3017804,2021-02-09,5148
AR,3017804,2021-02-10,5174
AR,3017804,2021-02-11,5199
AR,3017804,2021-02-12,5212
AR,3017804,2021-02-13,5252
AR,3017804,2021-02-14,5265
AR,3017804,2021-02-15,5275
AR,3017804,2021-02-16,5287
AR,3017804,2021-02-17,5313
AR,3017804,2021-02-18,5323
AR,3017804,2021-02-19,5336
AR,3017804,2021-02-20,5348
AR,3017804,2021-02-21,5357
AR,3017804,2021-02-22,5363
AR,3017804,2021-02-23,5377
AR,3017804,2021-02-24,5387
AR,3017804,2021-02-25,5397
AR,3017804,2021-02-26,5407
AR,3017804,2021-02-27,5417
AR,3017804,2021-02-28,5243
AR,3017804,2021-03-01,5250
AR,3017804,2021-03-02,5254
AR,3017804,2021-03-03,5261
AR,3017804,2021-03-04,5273
AR,3017804,2021-03-05,5283
AR,3017804,2021-03-06,5297
AR,3017804,2021-03-07,5319
AR,3017804,2021-03-08,5343
AR,3017804,2021-03-09,5357
AR,3017804,2021-03-10,5382
AR,3017804,2021-03-11,5410
AR,3017804,2021-03-12,5437
AR,3017804,2021-03-13,5455
AR,3017804,2021-03-14,5474
AR,3017804,2021-03-15,5481
AR,3017804,2021-03-16,5493
AR,3017804,2021-03-17,5507
AR,3017804,2021-03-18,5515
AR,3017804,2021-03-19,5529
AR,3017804,2021-03-20,5533
AR,3017804,2021-03-21,5539
AR,3017804,2021-03-22,5544
AR,3017804,2021-03-23,5547
AR,3017804,2021-03-24,5560
AR,3017804,2021-03-25,5571
AR,3017804,2021-03-26,5583
AR,3017804,2021-03-27,5590
AR,3017804,2021-03-28,5595
AR,3017804,2021-03-29,5601
AR,3017804,2021-03-30,5616
AR,3017804,2021-03-31,5626
AS,55641,2020-12-01,0
AS,55641,2020-12-02,0
AS,55641,2020-12-03,0
AS,55641,2020-12-04,0
AS,55641,2020-12-05,0
AS,55641,2020-12-06,0
AS,55641,2020-12-07,0
AS,55641,2020-12-08,0
AS,55641,2020-12-09,0
AS,55641,2020-12-10,0
AS,55641,2020-12-11,0
AS,55641,2020-12-12,0
AS,55641,2020-12-13,0
AS,55641,2020-12-14,0
AS,55641,2020-12-15,0
AS,55641,2020-12-16,0
AS,55641,2020-12-17,0
AS,55641,2020-12-18,0
AS,55641,2020-12-19,0
AS,55641,2020-12-20,0
AS,55641,2020-12-21,0
AS,55641,2020-12-22,0
AS,55641,2020-12-23,0
AS,55641,2020-12-24,0
AS,55641,2020-12-25,0
AS,55641,2020-12-26,0
AS,55641,2020-12-27,0
AS,55641,2020-12-28,0
AS,55641,2020-12-29,0
AS,55641,2020-12-30,0
AS,55641,2020-12-31,0
AS,55641,2021-01-01,0
AS,55641,2021-01-02,0
AS,55641,2021-01-03,0
AS,55641,2021-01-04,0
AS,55641,2021-01-05,0
AS,55641,2021-01-06,0
AS,55641,2021-01-07,0
AS,55641,2021-01-08,0
AS,55641,2021-01-09,0
AS,55641,2021-01-10,0
AS,55641,2021-01-11,0
AS,55641,2021-01-12,0
AS,55641,2021-01-13,0
AS,55641,2021-01-14,0
AS,55641,2021-01-15,0
AS,55641,2021-01-16,0
AS,55641,2021-01-17,0
AS,55641,2021-01-18,0
AS,55641,2021-01-19,0
AS,55641,2021-01-20,0
AS,55641,2021-01-21,0
AS,55641,2021-01-22,0
AS,55641,2021-01-23,0
AS,55641,2021-01-24,0
AS,55641,2021-01-25,0
AS,55641,2021-01-26,0
AS,55641,2021-01-27,0
AS,55641,2021-01-28,0
AS,55641,2021-01-29,0
AS,55641,2021-01-30,0
AS,55641,2021-01-31,0
AS,55641,2021-02-01,0
AS,55641,2021-02-02,0
AS,55641,2021-02-03,0
AS,55641,2021-02-04,0
AS,55641,2021-02-05,0
AS,55641,2021-02-06,0
AS,55641,2021-02-07,0
AS,55641,2021-02-08,0
AS,55641,2021-02-09,0
AS,55641,2021-02-10,0
AS,55641,2021-02-11,0
AS,55641,2021-02-12,0
AS,55641,2021-02-13,0
AS,55641,2021-02-14,0
AS,55641,2021-02-15,0
AS,55641,2021-02-16,0
AS,55641,2021-02-17,0
AS,55641,2021-02-18,0
AS,55641,2021-02-19,0
AS,55641,2021-02-20,0
AS,55641,2021-02-21,0
AS,55641,2021-02-22,0
AS,55641,2021-02-23,0
AS,55641,2021-02-24,0
AS,55641,2021-02-25,0
AS,55641,2021-02-26,0
AS,55641,2021-02-27,0
AS,55641,2021-02-28,0
AS,55641,2021-03-01,0
AS,55641,2021-03-02,0
AS,55641,2021-03-03,0
AS,55641,2021-03-04,0
AS,55641,2021-03-05,0
AS,55641,2021-03-06,0
AS,55641,2021-03-07,0
AS,55641,2021-03-08,0
AS,55641,2021-03-09,0
AS,55641,2021-03-10,0
AS,55641,2021-03-11,0
AS,55641,2021-03-12,0
AS,55641,2021-03-13,0
AS,55641,2021-03-14,0
AS,55641,2021-03-15,0
AS,55641,2021-03-16,0
AS,55641,2021-03-17,0
AS,55641,2021-03-18,0
AS,55641,2021-03-19,0
AS,55641,2021-03-20,0
AS,55641,2021-03-21,0
AS,55641,2021-03-22,0
AS,55641,2021-03-23,0
AS,55641,2021-03-24,0
AS,55641,2021-03-25,0
AS,55641,2021-03-26,0
AS,55641,2021-03-27,0
AS,55641,2021-03-28,0
AS,55641,2021-03-29,0
AS,55641,2021-03-30,0
AS,55641,2021-03-31,0
AZ,7278717,2020-12-01,6687
AZ,7278717,2020-12-02,6739
AZ,7278717,2020-12-03,6821
AZ,7278717,2020-12-04,6885
AZ,7278717,2020-12-05,6925
AZ,7278717,2020-12-06,6950
AZ,7278717,2020-12-07,6950
AZ,7278717,2020-12-08,6973
AZ,7278717,2020-12-09,7081
AZ,7278717,2020-12-10,7154
AZ,7278717,2020-12-11,7245
AZ,7278717,2020-12-12,7322
AZ,7278717,2020-12-13,7357
AZ,7278717,2020-12-14,7358
AZ,7278717,2020-12-15,7422
AZ,7278717,2020-12-16,7530
AZ,7278717,2020-12-17,7677
AZ,7278717,2020-12-18,7819
AZ,7278717,2020-12-19,7937
AZ,7278717,2020-12-20,7971
AZ,7278717,2020-12-21,7972
AZ,7278717,2020-12-22,8125
AZ,7278717,2020-12-23,8179
AZ,7278717,2020-12-24,8294
AZ,7278717,2020-12-25,8409
AZ,7278717,2020-12-26,8424
AZ,7278717,2020-12-27,8427
AZ,7278717,2020-12-28,8469
AZ,7278717,2020-12-29,8640
AZ,7278717,2020-12-30,8718
AZ,7278717,2020-12-31,8864
AZ,7278717,2021-01-01,9015
AZ,7278717,2021-01-02,9061
AZ,7278717,2021-01-03,9061
AZ,7278717,2021-01-04,9064
AZ,7278717,2021-01-05,9317
AZ,7278717,2021-01-06,9444
AZ,7278717,2021-01-07,9741
AZ,7278717,2021-01-08,9938
AZ,7278717,2021-01-09,10036
AZ,7278717,2021-01-10,10141
AZ,7278717,2021-01-11,10147
AZ,7278717,2021-01-12,10482
AZ,7278717,2021-01-13,10673
AZ,7278717,2021-01-14,10855
AZ,7278717,2021-01-15,11040
AZ,7278717,2021-01-16,11248
AZ,7278717,2021-01-17,11266
AZ,7278717,2021-01-18,11265
AZ,7278717,2021-01-19,11266
AZ,7278717,2021-01-20,11528
AZ,7278717,2021-01-21,11772
AZ,7278717,2021-01-22,12001
AZ,7278717,2021-01-23,12170
AZ,7278717,2021-01-24,12238
AZ,7278717,2021-01-25,12239
AZ,7278717,2021-01-26,12448
AZ,7278717,2021-01-27,12643
AZ,7278717,2021-01-28,12819
AZ,7278717,2021-01-29,13022
AZ,7278717,2021-01-30,13098
AZ,7278717,2021-01-31,13120
AZ,7278717,2021-02-01,13124
AZ,7278717,2021-02-02,13362
AZ,7278717,2021-02-03,13576
AZ,7278717,2021-02-04,13752
AZ,7278717,2021-02-05,13948
AZ,7278717,2021-02-06,14011
AZ,7278717,2021-02-07,14048
AZ,7278717,2021-02-08,14055
AZ,7278717,2021-02-09,14286
AZ,7278717,2021-02-10,14462
AZ,7278717,2021-02-11,14662
AZ,7278717,2021-02-12,14834
AZ,7278717,2021-02-13,14948
AZ,7278717,2021-02-14,14978
AZ,7278717,2021-02-15,14978
AZ,7278717,2021-02-16,14981
AZ,7278717,2021-02-17,15063
AZ,7278717,2021-02-18,15276
AZ,7278717,2021-02-19,15421
AZ,7278717,2021-02-20,15480
AZ,7278717,2021-02-21,15505
AZ,7278717,2021-02-22,15502
AZ,7278717,2021-02-23,15650
AZ,7278717,2021-02-24,15693
AZ,7278717,2021-02-25,15814
AZ,7278717,2021-02-26,15897
AZ,7278717,2021-02-27,15967
AZ,7278717,2021-02-28,15980
AZ,7278717,2021-03-01,15979
AZ,7278717,2021-03-02,16060
AZ,7278717,2021-03-03,16089
AZ,7278717,2021-03-04,16185
AZ,7278717,2021-03-05,16269
AZ,7278717,2021-03-06,16323
AZ,7278717,2021-03-07,16328
AZ,7278717,2021-03-08,16328
AZ,7278717,2021-03-09,16326
AZ,7278717,2021-03-10,16404
AZ,7278717,2021-03-11,16461
AZ,7278717,2021-03-12,16519
AZ,7278717,2021-03-13,16546
AZ,7278717,2021-03-14,16553
AZ,7278717,2021-03-15,16553
AZ,7278717,2021-03-16,16574
AZ,7278717,2021-03-17,16586
AZ,7278717,2021-03-18,16645
AZ,7278717,2021-03-19,16691
AZ,7278717,2021-03-20,16733
AZ,7278717,2021-03-21,16745
AZ,7278717,2021-03-22,16745
AZ,7278717,2021-03-23,16798
AZ,7278717,2021-03-24,16842
AZ,7278717,2021-03-25,16874
AZ,7278717,2021-03-26,16898
AZ,7278717,2021-03-27,16912
AZ,7278717,2021-03-28,16918
AZ,7278717,2021-03-29,16918
AZ,7278717,2021-03-30,16941
AZ,7278717,2021-03-31,16967
CA,39512223,2020-12-01,19370
CA,39512223,2020-12-02,19494
CA,39512223,2020-12-03,19678
CA,39512223,2020-12-04,19816
CA,39512223,2020-12-05,19944
CA,39512223,2020-12-06,20047
CA,39512223,2020-12-07,20110
CA,39512223,2020-12-08,20280
CA,39512223,2020-12-09,20482
CA,39512223,2020-12-10,20651
CA,39512223,2020-12-11,20843
CA,39512223,2020-12-12,21006
CA,39512223,2020-12-13,21101
CA,39512223,2020-12-14,21205
CA,39512223,2020-12-15,21453
CA,39512223,2020-12-16,21847
CA,39512223,2020-12-17,22119
CA,39512223,2020-12-18,22390
CA,39512223,2020-12-19,22634
CA,39512223,2020-12-20,22768
CA,39512223,2020-12-21,22883
CA,39512223,2020-12-22,23159
CA,39512223,2020-12-23,23466
CA,39512223,2020-12-24,23803
CA,39512223,2020-12-25,23945
CA,39512223,2020-12-26,24206
CA,39512223,2020-12-27,24279
CA,39512223,2020-12-28,24420
CA,39512223,2020-12-29,24845
CA,39512223,2020-12-30,25461
CA,39512223,2020-12-31,25884
CA,39512223,2021-01-01,26298
CA,39512223,2021-01-02,26579
CA,39512223,2021-01-03,26661
CA,39512223,2021-01-04,26940
CA,39512223,2021-01-05,27360
CA,39512223,2021-01-06,27932
CA,39512223,2021-01-07,28482
CA,39512223,2021-01-08,29115
CA,39512223,2021-01-09,29638
CA,39512223,2021-01-10,30038
CA,39512223,2021-01-11,30257
CA,39512223,2021-01-12,30851
CA,39512223,2021-01-13,31377
CA,39512223,2021-01-14,31837
CA,39512223,2021-01-15,32441
CA,39512223,2021-01-16,32991
CA,39512223,2021-01-17,33324
CA,39512223,2021-01-18,33512
CA,39512223,2021-01-19,33889
CA,39512223,2021-01-20,34524
CA,39512223,2021-01-21,35202
CA,39512223,2021-01-22,35713
CA,39512223,2021-01-23,36406
CA,39512223,2021-01-24,36641
CA,39512223,2021-01-25,36868
CA,39512223,2021-01-26,37541
CA,39512223,2021-01-27,38234
CA,39512223,2021-01-28,38838
CA,39512223,2021-01-29,39486
CA,39512223,2021-01-30,40079
CA,39512223,2021-01-31,40419
CA,39512223,2021-02-01,40617
CA,39512223,2021-02-02,41171
CA,39512223,2021-02-03,41774
CA,39512223,2021-02-04,42531
CA,39512223,2021-02-05,43150
CA,39512223,2021-02-06,43588
CA,39512223,2021-02-07,43860
CA,39512223,2021-02-08,44044
CA,39512223,2021-02-09,44555
CA,39512223,2021-02-10,45114
CA,39512223,2021-02-11,45649
CA,39512223,2021-02-12,46067
CA,39512223,2021-02-13,46586
CA,39512223,2021-02-14,46817
CA,39512223,2021-02-15,46876
CA,39512223,2021-02-16,47184
CA,39512223,2021-02-17,47631
CA,39512223,2021-02-18,48085
CA,39512223,2021-02-19,48555
CA,39512223,2021-02-20,48970
CA,39512223,2021-02-21,49209
CA,39512223,2021-02-22,49315
CA,39512223,2021-02-23,49668
CA,39512223,2021-02-24,50831
CA,39512223,2021-02-25,51315
CA,39512223,2021-02-26,51751
CA,39512223,2021-02-27,51927
CA,39512223,2021-02-28,52179
CA,39512223,2021-03-01,52297
CA,39512223,2021-03-02,52587
CA,39512223,2021-03-03,52952
CA,39512223,2021-03-04,53343
CA,39512223,2021-03-05,53687
CA,39512223,2021-03-06,53987
CA,39512223,2021-03-07,54098
CA,39512223,2021-03-08,54168
CA,39512223,2021-03-09,54444
CA,39512223,2021-03-10,54701
CA,39512223,2021-03-11,54973
CA,39512223,2021-03-12,55192
CA,39512223,2021-03-13,55396
CA,39512223,2021-03-14,55506
CA,39512223,2021-03-15,55559
CA,39512223,2021-03-16,55759
CA,39512223,2021-03-17,55980
CA,39512223,2021-03-18,56220
CA,39512223,2021-03-19,56297
CA,39512223,2021-03-20,56316
CA,39512223,2021-03-21,56721
CA,39512223,2021-03-22,56794
CA,39512223,2021-03-23,57020
CA,39512223,2021-03-24,57267
CA,39512223,2021-03-25,57526
CA,39512223,2021-03-26,57773
CA,39512223,2021-03-27,57987
CA,39512223,2021-03-28,58066
CA,39512223,2021-03-29,58092
CA,39512223,2021-03-30,58228
CA,39512223,2021-03-31,58377
CO,5758736,2020-12-01,4338
CO,5758736,2020-12-02,4388
CO,5758736,2020-12-03,4475
CO,5758736,2020-12-04,4550
CO,5758736,2020-12-05,4586
CO,5758736,2020-12-06,4610
CO,5758736,2020-12-07,4689
CO,5758736,2020-12-08,4734
CO,5758736,2020-12-09,4787
CO,5758736,2020-12-10,4841
CO,5758736,2020-12-11,4888
CO,5758736,2020-12-12,4910
CO,5758736,2020-12-13,4935
CO,5758736,2020-12-14,4985
CO,5758736,2020-12-15,5030
CO,5758736,2020-12-16,5060
CO,5758736,2020-12-17,5100
CO,5758736,2020-12-18,5126
CO,5758736,2020-12-19,5138
CO,5758736,2020-12-20,5153
CO,5758736,2020-12-21,5191
CO,5758736,2020-12-22,5217
CO,5758736,2020-12-23,5242
CO,5758736,2020-12-24,5267
CO,5758736,2020-12-25,5282
CO,5758736,2020-12-26,5293
CO,5758736,2020-12-27,5304
CO,5758736,2020-12-28,5351
CO,5758736,2020-12-29,5368
CO,5758736,2020-12-30,5397
CO,5758736,2020-12-31,5420
CO,5758736,2021-01-01,5435
CO,5758736,2021-01-02,5451
CO,5758736,2021-01-03,5464
CO,5758736,2021-01-04,5503
CO,5758736,2021-01-05,5523
CO,5758736,2021-01-06,5542
CO,5758736,2021-01-07,5570
CO,5758736,2021-01-08,5587
CO,5758736,2021-01-09,5600
CO,5758736,2021-01-10,5616
CO,5758736,2021-01-11,5641
CO,5758736,2021-01-12,5669
CO,5758736,2021-01-13,5687
CO,5758736,2021-01-14,5714
CO,5758736,2021-01-15,5734
CO,5758736,2021-01-16,5740
CO,5758736,2021-01-17,5744
CO,5758736,2021-01-18,5762
CO,5758736,2021-01-19,5774
CO,5758736,2021-01-20,5792
CO,5758736,2021-01-21,5800
CO,5758736,2021-01-22,5816
CO,5758736,2021-01-23,5823
CO,5758736,2021-01-24,5827
CO,5758736,2021-01-25,5847
CO,5758736,2021-01-26,5857
CO,5758736,2021-01-27,5868
CO,5758736,2021-01-28,5875
CO,5758736,2021-01-29,5886
CO,5758736,2021-01-30,5893
CO,5758736,2021-01-31,5895
CO,5758736,2021-02-01,5903
CO,5758736,2021-02-02,5918
CO,5758736,2021-02-03,5927
CO,5758736,2021-02-04,5937
CO,5758736,2021-02-05,5945
CO,5758736,2021-02-06,5952
CO,5758736,2021-02-07,5954
CO,5758736,2021-02-08,5963
CO,5758736,2021-02-09,5972
CO,5758736,2021-02-10,5979
CO,5758736,2021-02-11,5983
CO,5758736,2021-02-12,5989
CO,5758736,2021-02-13,5991
CO,5758736,2021-02-14,5994
CO,5758736,2021-02-15,6002
CO,5758736,2021-02-16,6014
CO,5758736,2021-02-17,6023
CO,5758736,2021-02-18,6028
CO,5758736,2021-02-19,6032
CO,5758736,2021-02-20,6036
CO,5758736,2021-02-21,6038
CO,5758736,2021-02-22,6049
CO,5758736,2021-02-23,6051
CO,5758736,2021-02-24,6056
CO,5758736,2021-02-25,6062
CO,5758736,2021-02-26,6068
CO,5758736,2021-02-27,6072
CO,5758736,2021-02-28,6074
CO,5758736,2021-03-01,6078
CO,5758736,2021-03-02,6082
CO,5758736,2021-03-03,6090
CO,5758736,2021-03-04,6093
CO,5758736,2021-03-05,6094
CO,5758736,2021-03-06,6100
CO,5758736,2021-03-07,6103
CO,5758736,2021-03-08,6113
CO,5758736,2021-03-09,6116
CO,5758736,2021-03-10,6119
CO,5758736,2021-03-11,6125
CO,5758736,2021-03-12,6131
CO,5758736,2021-03-13,6136
CO,5758736,2021-03-14,6138
CO,5758736,2021-03-15,6142
CO,5758736,2021-03-16,6146
CO,5758736,2021-03-17,6149
CO,5758736,2021-03-18,6156
CO,5758736,2021-03-19,6158
CO,5758736,2021-03-20,6160
CO,5758736,2021-03-21,6163
CO,5758736,2021-03-22,6165
CO,5758736,2021-03-23,6170
CO,5758736,2021-03-24,6174
CO,5758736,2021-03-25,6176
CO,5758736,2021-03-26,6181
CO,5758736,2021-03-27,6182
CO,5758736,2021-03-28,6186
